second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
134;10;11;156;0,993630588;1;0,994406998;1;0,77048;9984;0,990377963;1;0;156;0;11232;1
134;9;11;1;0,006369427;1;0,005592973;1;0,00433;97;0,009622062;1;1;0;0;0;1
135;9;11;29;0,07651715;0,577836394;0,146409497;0,638350487;0,14096;2813;0,096623503;0,582317173;29;0;0;0;1
135;4;11;60;0,158311352;0,577836394;0,281106859;0,638350487;0,27065;5820;0,199910685;0,582317173;60;0;0;0;1
135;5;2;37;0,09762533;0,09762533;0,127264366;0,127264366;0,12253;2812;0,096589155;0,096589155;0;0;37;0;1
135;2;0;123;0,324538261;0,324538261;0,234385148;0,234385148;0,22566;9348;0,321093678;0,321093678;0;0;123;0;1
135;10;11;130;0,343007922;0,577836394;0,210834116;0,638350487;0,20299;8320;0,285782993;0,582317173;0;130;0;11362;1
136;10;11;182;0,79130435;0,79130435;0,88856858;0,88856858;1,03011;11648;0,761506259;0,761506259;0;182;0;11544;1
136;2;0;48;0,20869565;0,20869565;0,11143139;0,11143139;0,12918;3648;0,238493726;0,238493726;0;0;48;0;1
137;10;11;156;0,968944073;1;0,972250998;1;0,7597;9984;0,953672767;1;0;156;0;11700;1
137;5;11;5;0,031055901;1;0,027749028;1;0,02168;485;0,046327252;1;5;0;0;0;1
138;5;11;25;0,138121545;1;0,200519875;1;0,226;2425;0,195422679;1;25;0;0;0;1
138;10;11;156;0,861878455;1;0,79948014;1;0,90106;9984;0,804577351;1;0;156;0;11856;1
139;5;11;30;0,15463917;1;0,229855284;1;0,20044;2910;0,212874904;1;30;0;0;0;1
139;10;11;156;0,8041237;1;0,730318964;1;0,63686;9984;0,730358422;1;0;156;0;12012;1
139;6;11;8;0,041237112;1;0,039825719;1;0,03473;776;0,056766644;1;8;0;0;0;1
140;6;11;22;0,100456618;1;0,028478015;1;0,02844;2134;0,132587761;1;22;0;0;0;1
140;4;11;30;0,1369863;1;0,242765918;1;0,24246;2910;0,180801496;1;30;0;0;0;1
140;10;11;156;0,712328792;1;0,681043148;1;0,68019;9984;0,620316863;1;0;156;0;12168;1
140;9;11;11;0,050228309;1;0,047712896;1;0,04765;1067;0,06629388;1;11;0;0;0;1
141;9;11;19;0,04185022;0,385462552;0,05925519;0,35087195;0,05434;1843;0,055796072;0,358057588;19;0;0;0;1
141;7;5;23;0,050660793;0,350220263;0,068091057;0,420260906;0,06244;1748;0,052919984;0,36583814;0;0;23;0;1
141;5;2;3;0,00660793;0,00660793;0,010350106;0,010350106;0,00949;228;0,006902607;0,006902607;0;0;3;0;1
141;2;0;117;0,257709265;0,257709265;0,218517035;0,218517035;0,20038;8892;0,269201666;0,269201666;0;0;117;0;1
141;10;11;156;0,343612343;0,385462552;0,291616738;0,35087195;0,26741;9984;0,302261502;0,358057588;0;156;0;12324;1
141;3;5;115;0,253303975;0,350220263;0,335679591;0,420260906;0,30782;8740;0,264599919;0,36583814;0;0;115;0;1
141;6;5;21;0,046255507;0,350220263;0,016490282;0,420260906;0,01512;1596;0,048318248;0,36583814;0;0;21;0;1
142;10;11;156;0,655462205;0,781512618;0,567840099;0,807892859;0,42703;9984;0,59266293;0,765404224;0;156;0;12480;1
142;2;0;52;0,218487397;0,218487397;0,192107126;0,192107126;0,14447;3952;0,234595746;0,234595746;0;0;52;0;1
142;9;11;30;0,126050428;0,781512618;0,24005276;0,807892859;0,18053;2910;0,172741309;0,765404224;30;0;0;0;1
143;10;5;23;0,868932068;0,111650482;0,893325329;0,090205908;0,07581;1748;0,851131737;0,126813695;0;0;23;0;1
143;10;11;156;0,868932068;0,757281542;0,893325329;0,803119421;0,67491;9984;0,851131737;0,724318027;0;156;0;12636;1
143;5;2;27;0,131067961;0,131067961;0,106674656;0,106674656;0,08965;2052;0,148868248;0,148868248;0;0;27;0;1
144;5;2;47;0,112171836;0,112171836;0,163641647;0,163641647;0,15477;3572;0,114369877;0,114369877;0;0;47;0;1
144;4;11;30;0,071599044;0,515513122;0,027846346;0,468096077;0,02634;2910;0,093173668;0,506019473;30;0;0;0;1
144;6;11;30;0,071599044;0,515513122;0,18469581;0,468096077;0,17468;2910;0,093173668;0,506019473;30;0;0;0;1
144;10;11;156;0,372315049;0,515513122;0,255553931;0,468096077;0,2417;9984;0,319672137;0,506019473;0;156;0;12792;1
144;2;0;156;0,372315049;0,372315049;0,368262261;0,368262261;0,3483;11856;0,379610658;0,379610658;0;0;156;0;1
145;2;0;47;0,23152709;0,23152709;0,138436973;0,138436973;0,15477;3572;0,263499558;0,263499558;0;0;47;0;1
145;10;11;156;0,76847291;0,76847291;0,861563027;0,861563027;0,96321;9984;0,736500442;0,736500442;0;156;0;12948;1
