second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
252;1;0;16;0,800000012;0,800000012;0,805082798;0,805082798;0,05269;1216;0,800000012;0,800000012;0;0;16;0;0
254;0;11;30;1;1;1;1;2,24855;2910;1;1;30;0;0;0;0
256;2;0;36;1;1;1;1;0,11911;2736;1;1;0;0;36;0;0
259;1;0;7;1;1;1;1;0,02277;532;1;1;0;0;7;0;0
263;8;11;30;1;1;1;1;1,83948;2910;1;1;30;0;0;0;0
265;8;9;25;0,454545468;0,454545468;0,067406334;0,067406334;0,10327;2550;0,467032969;0,467032969;25;0;0;0;0
265;10;11;30;0,545454562;0,545454562;0,932593644;0,932593644;1,4288;2910;0,532967031;0,532967031;30;0;0;0;0
266;5;10;22;1;1;1;1;0,09088;2244;1;1;22;0;0;0;0
267;4;10;24;1;1;1;1;0,09915;2448;1;1;24;0;0;0;0
273;7;11;30;1;1;1;1;12,9852;2910;1;1;30;0;0;0;0
286;9;10;26;1;1;1;1;0,10748;2652;1;1;26;0;0;0;0
298;9;11;30;1;1;1;1;7,85507;2910;1;1;30;0;0;0;0
305;10;6;9;1;1;1;1;0,03735;918;1;1;9;0;0;0;0
306;10;6;15;1;1;1;1;0,06177;1530;1;1;15;0;0;0;0
315;1;4;19;1;1;1;1;0,0784;1938;1;1;19;0;0;0;0
318;4;1;26;1;1;1;1;0,08633;1976;1;1;0;0;26;0;0
319;4;1;4;0,200000003;0,200000003;0,195337996;0,195337996;0,01279;304;0,200000003;0,200000003;0;0;4;0;0
319;1;0;16;0,800000012;0,800000012;0,804661989;0,804661989;0,05267;1216;0,800000012;0,800000012;0;0;16;0;0
331;6;10;26;1;1;1;1;0,10745;2652;1;1;26;0;0;0;0
335;4;10;17;1;1;1;1;0,0701;1734;1;1;17;0;0;0;0
354;7;6;25;1;1;1;1;0,10327;2550;1;1;25;0;0;0;0
362;3;5;2;1;1;1;1;0,00781;204;1;1;2;0;0;0;0
363;8;4;24;1;1;1;1;0,09915;2448;1;1;24;0;0;0;0
399;9;8;7;1;1;1;1;0,02856;714;1;1;7;0;0;0;0
404;5;3;26;1;1;1;1;0,10742;2652;1;1;26;0;0;0;0
408;2;3;17;1;1;1;1;0,0701;1734;1;1;17;0;0;0;0
412;3;2;7;0,184210524;0,184210524;0,18201755;0,18201755;0,0228;532;0,184210524;0,184210524;0;0;7;0;0
412;2;0;31;0,815789461;0,815789461;0,817982435;0,817982435;0,10245;2356;0,815789461;0,815789461;0;0;31;0;0
426;4;11;30;1;1;1;1;2,6709;2910;1;1;30;0;0;0;0
428;3;5;9;1;1;1;1;0,03687;918;1;1;9;0;0;0;0
438;6;11;30;1;1;1;1;5,49811;2910;1;1;30;0;0;0;0
443;10;11;30;1;1;1;1;2,99554;2910;1;1;30;0;0;0;0
446;1;4;21;1;1;1;1;0,0867;2142;1;1;21;0;0;0;0
451;8;11;30;1;1;1;1;12,23123;2910;1;1;30;0;0;0;0
463;10;6;24;0,64864862;0,64864862;0,637612879;0,637612879;0,09912;2448;0,660016179;0,660016179;24;0;0;0;0
463;3;11;13;0,351351351;0,351351351;0,362387121;0,362387121;0,05634;1261;0,339983821;0,339983821;13;0;0;0;0
464;3;11;17;1;1;1;1;13,75659;1649;1;1;17;0;0;0;0
477;2;11;30;1;1;1;1;5,24631;2910;1;1;30;0;0;0;0
483;1;11;30;1;1;1;1;9,95892;2910;1;1;30;0;0;0;0
492;6;10;9;1;1;1;1;0,03732;918;1;1;9;0;0;0;0
493;6;10;21;1;1;1;1;0,08673;2142;1;1;21;0;0;0;0
494;2;5;15;1;1;1;1;0,06177;1530;1;1;15;0;0;0;0
498;5;2;16;0,333333343;0,333333343;0,3323071;0,3323071;0,0527;1216;0,333333343;0,333333343;0;0;16;0;0
498;2;0;32;0,666666687;0,666666687;0,6676929;0,6676929;0,1059;2432;0,666666687;0,666666687;0;0;32;0;0
500;4;10;17;1;1;1;1;0,0701;1734;1;1;17;0;0;0;0
