second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
115;3;2;4;0,079999998;0,079999998;0,072517104;0,072517104;0,01278;304;0,073006727;0,073006727;0;0;4;0;0
118;2;12;30;0,5;1;0,476940662;1;0,74466;2910;0,5;1;30;0;0;0;0
118;4;12;30;0,5;1;0,523059309;1;0,81667;2910;0,5;1;30;0;0;0;0
119;11;12;30;1;1;1;1;1,53963;2910;1;1;30;0;0;0;0
121;4;5;36;0,307692319;0,307692319;0,308244228;0,308244228;0,11898;2736;0,307692319;0,307692319;0;0;36;0;0
121;5;2;38;0,324786335;0,324786335;0,32451129;0,32451129;0,12526;2888;0,324786335;0,324786335;0;0;38;0;0
121;2;0;43;0,367521375;0,367521375;0,367244482;0,367244482;0,14175;3268;0,367521375;0,367521375;0;0;43;0;0
122;3;5;25;0,680555582;0,347222209;0,70633024;0,399557322;0,10329;2550;0,714472413;0,41653055;25;0;0;0;0
122;3;2;24;0,680555582;0,333333343;0,70633024;0,306772918;0,07931;1824;0,714472413;0,297941864;0;0;24;0;0
122;2;0;23;0,319444448;0,319444448;0,29366976;0,29366976;0,07592;1748;0,285527617;0,285527617;0;0;23;0;0
123;3;12;30;0,5;1;0,110575981;1;0,38239;2910;0,5;1;30;0;0;0;0
123;4;12;30;0,5;1;0,889424026;1;3,07574;2910;0,5;1;30;0;0;0;0
126;9;12;25;1;1;1;1;0,10837;2425;1;1;25;0;0;0;0
127;9;12;5;0,142857149;1;0,342884123;1;0,69006;485;0,142857149;1;5;0;0;0;0
127;6;12;30;0,857142866;1;0,657115877;1;1,32245;2910;0,857142866;1;30;0;0;0;0
129;8;12;30;0,5;1;0,75364548;1;0,7626;2910;0,5;1;30;0;0;0;0
129;7;12;30;0,5;1;0,24635452;1;0,24928;2910;0,5;1;30;0;0;0;0
130;1;12;30;1;1;1;1;3,60751;2910;1;1;30;0;0;0;0
133;6;7;20;0,714285731;0,714285731;0,71653676;0,71653676;0,06592;1520;0,714285731;0,714285731;0;0;20;0;0
133;7;0;8;0,285714298;0,285714298;0,283463269;0,283463269;0,02608;608;0,285714298;0,285714298;0;0;8;0;0
134;9;7;11;0,578947365;0,578947365;0,580304503;0,580304503;0,03606;836;0,578947365;0,578947365;0;0;11;0;0
134;7;0;8;0,421052635;0,421052635;0,419695467;0,419695467;0,02608;608;0,421052635;0,421052635;0;0;8;0;0
138;5;12;30;1;1;1;1;3,9438;2910;1;1;30;0;0;0;0
142;11;6;11;0,127906978;0,127906978;0,15812768;0,15812768;0,03598;836;0,116662018;0,116662018;0;0;11;0;0
142;4;12;30;0,348837197;0,348837197;0,30552575;0,30552575;0,06952;2910;0,406084299;0,406084299;30;0;0;0;0
142;7;0;45;0,523255825;0,523255825;0,536346555;0,536346555;0,12204;3420;0,477253705;0,477253705;0;0;45;0;0
143;7;0;3;0,272727281;0,272727281;0,266723841;0,266723841;0,00949;228;0,272727281;0,272727281;0;0;3;0;0
143;6;7;8;0,727272749;0,727272749;0,733276129;0,733276129;0,02609;608;0,727272749;0,727272749;0;0;8;0;0
144;4;5;29;0,318681329;0,318681329;0,313774496;0,313774496;0,09579;2204;0,311651587;0,311651587;0;0;29;0;0
144;5;2;34;0,373626381;0,373626381;0,368502587;0,368502587;0,1125;2584;0,365384609;0,365384609;0;0;34;0;0
144;2;0;22;0,241758242;0,241758242;0,237704918;0,237704918;0,07257;1672;0,23642534;0,23642534;0;0;22;0;0
144;9;6;6;0,065934069;0,065934069;0,080017991;0,080017991;0,02443;612;0,086538464;0,086538464;6;0;0;0;0
152;8;11;2;1;1;1;1;0,0078;204;1;1;2;0;0;0;0
154;2;3;16;1;1;1;1;0,06592;1632;1;1;16;0;0;0;0
157;10;11;22;1;1;1;1;0,09085;2244;1;1;22;0;0;0;0
160;8;11;26;1;1;1;1;0,10744;2652;1;1;26;0;0;0;0
161;4;12;30;1;1;1;1;3,1053;2910;1;1;30;0;0;0;0
164;8;11;29;1;1;1;1;0,11986;2958;1;1;29;0;0;0;0
171;8;11;29;0,671232879;0,397260278;0,703598857;0,453757733;0,11986;2958;0,71056807;0,469374806;29;0;0;0;0
171;8;10;20;0,671232879;0,273972601;0,703598857;0,249841139;0,06599;1520;0,71056807;0,241193265;0;0;20;0;0
171;10;6;14;0,19178082;0,19178082;0,174282253;0,174282253;0,04604;1064;0,168835297;0,168835297;0;0;14;0;0
171;6;7;3;0,04109589;0,04109589;0,035873145;0,035873145;0,00948;228;0,036178991;0,036178991;0;0;3;0;0
171;7;0;7;0,09589041;0,09589041;0,086245738;0,086245738;0,02278;532;0,084417649;0,084417649;0;0;7;0;0
173;8;12;7;1;1;1;1;0,03033;679;1;1;7;0;0;0;0
174;8;12;23;0,808219194;0,315068483;0,949106634;0,816133261;0,73114;2231;0,823578179;0,369922072;23;0;0;0;0
174;8;11;36;0,808219194;0,493150681;0,949106634;0,132973373;0,11913;2736;0,823578179;0,453656107;0;0;36;0;0
174;11;6;6;0,08219178;0,08219178;0,021733576;0,021733576;0,01947;456;0,075609349;0,075609349;0;0;6;0;0
174;6;7;3;0,04109589;0,04109589;0,010594266;0,010594266;0,00949;228;0,037804674;0,037804674;0;0;3;0;0
174;7;0;5;0,06849315;0,06849315;0,018565515;0,018565515;0,01663;380;0,063007794;0,063007794;0;0;5;0;0
175;7;0;3;0,25;0,25;0,244505495;0,244505495;0,00951;228;0,25;0,25;0;0;3;0;0
175;3;2;9;0,75;0,75;0,755494535;0,755494535;0,02937;684;0,75;0,75;0;0;9;0;0
181;11;5;31;1;1;1;1;0,1282;3162;1;1;31;0;0;0;0
182;8;12;30;1;1;1;1;9,08192;2910;1;1;30;0;0;0;0
191;6;9;7;1;1;1;1;0,02856;714;1;1;7;0;0;0;0
192;8;12;30;1;1;1;1;2,8078;2910;1;1;30;0;0;0;0
194;5;12;30;1;1;1;1;8,62207;2910;1;1;30;0;0;0;0
203;5;4;10;1;1;1;1;0,04105;1020;1;1;10;0;0;0;0
209;1;8;3;1;1;1;1;0,01196;306;1;1;3;0;0;0;0
212;9;6;29;0,491525412;0,491525412;0,07587906;0,07587906;0,11986;2958;0,504089952;0,504089952;29;0;0;0;0
212;6;12;30;0,508474588;0,508474588;0,924120963;0,924120963;1,45973;2910;0,495910019;0,495910019;30;0;0;0;0
214;9;12;30;1;1;1;1;3,38606;2910;1;1;30;0;0;0;0
217;11;6;19;0,633333325;0,633333325;0,638397038;0,638397038;0,06271;1444;0,633333325;0,633333325;0;0;19;0;0
217;6;7;4;0,13333334;0,13333334;0,130319968;0,130319968;0,0128;304;0,13333334;0,13333334;0;0;4;0;0
217;7;0;7;0,233333334;0,233333334;0,231283009;0,231283009;0,02272;532;0,233333334;0,233333334;0;0;7;0;0
218;10;6;27;0,369863003;0,369863003;0,370325834;0,370325834;0,08931;2052;0,369863003;0,369863003;0;0;27;0;0
218;6;7;39;0,534246564;0,534246564;0,535336912;0,535336912;0,1291;2964;0,534246564;0,534246564;0;0;39;0;0
218;7;0;7;0,09589041;0,09589041;0,094337232;0,094337232;0,02275;532;0,09589041;0,09589041;0;0;7;0;0
219;3;12;30;1;1;1;1;9,90427;2910;1;1;30;0;0;0;0
229;7;12;30;1;1;1;1;0,86209;2910;1;1;30;0;0;0;0
230;8;12;30;0,769230783;0,769230783;0,938494921;0,938494921;0,45518;2910;0,809682786;0,809682786;30;0;0;0;0
230;10;6;9;0,230769232;0,230769232;0,061505064;0,061505064;0,02983;684;0,190317199;0,190317199;0;0;9;0;0
231;10;6;9;1;1;1;1;0,02939;684;1;1;0;0;9;0;0
233;4;1;24;1;1;1;1;0,09915;2448;1;1;24;0;0;0;0
235;4;12;30;0,697674394;0,697674394;0,909834802;0,909834802;0,53952;2910;0,686968863;0,686968863;30;0;0;0;0
235;2;5;13;0,302325577;0,302325577;0,090165198;0,090165198;0,05347;1326;0,313031167;0,313031167;13;0;0;0;0
238;10;12;30;1;1;1;1;2,93607;2910;1;1;30;0;0;0;0
241;1;12;30;1;1;1;1;5,42075;2910;1;1;30;0;0;0;0
246;11;12;30;1;1;1;1;2,12651;2910;1;1;30;0;0;0;0
248;8;11;10;0,357142866;0,357142866;0,359725475;0,359725475;0,03279;760;0,357142866;0,357142866;0;0;10;0;0
248;11;6;6;0,214285716;0,214285716;0,213257447;0,213257447;0,01944;456;0,214285716;0,214285716;0;0;6;0;0
248;6;7;4;0,142857149;0,142857149;0,140609309;0,140609309;0,01282;304;0,142857149;0,142857149;0;0;4;0;0
248;7;0;8;0,285714298;0,285714298;0,286407769;0,286407769;0,02611;608;0,285714298;0,285714298;0;0;8;0;0
250;1;11;11;0,37931034;0,37931034;0,382400513;0,382400513;0,03607;836;0,37931034;0,37931034;0;0;11;0;0
250;11;6;7;0,241379306;0,241379306;0,240860566;0,240860566;0,02272;532;0,241379306;0,241379306;0;0;7;0;0
250;6;7;3;0,103448279;0,103448279;0,100614689;0,100614689;0,00949;228;0,103448279;0,103448279;0;0;3;0;0
250;7;0;8;0,275862068;0,275862068;0,276124239;0,276124239;0,02605;608;0,275862068;0,275862068;0;0;8;0;0
253;7;9;22;1;1;1;1;0,09087;2244;1;1;22;0;0;0;0
254;0;12;30;0,5;0,5;0,603027344;0,603027344;0,18845;2910;0,487437189;0,487437189;30;0;0;0;0
254;6;9;30;0,5;0,5;0,396972656;0,396972656;0,12405;3060;0,512562811;0,512562811;30;0;0;0;0
257;7;0;12;1;1;1;1;0,03931;912;1;1;0;0;12;0;0
260;2;0;10;1;1;1;1;0,03275;760;1;1;0;0;10;0;0
266;2;12;30;1;1;1;1;0,89163;2910;1;1;30;0;0;0;0
267;8;1;3;1;1;1;1;0,01196;306;1;1;3;0;0;0;0
269;8;12;30;0,566037714;0,566037714;0,819837332;0,819837332;0,3476;2910;0,62473166;0,62473166;30;0;0;0;0
269;3;2;23;0,433962256;0,433962256;0,180162668;0,180162668;0,07639;1748;0,37526837;0,37526837;0;0;23;0;0
270;3;2;8;0,258064508;0,258064508;0,255681813;0,255681813;0,02609;608;0,258064508;0,258064508;0;0;8;0;0
270;2;0;23;0,741935492;0,741935492;0,744318187;0,744318187;0,07596;1748;0,741935492;0,741935492;0;0;23;0;0
271;5;2;35;0,61403507;0,61403507;0,614973247;0,614973247;0,11581;2660;0,61403507;0,61403507;0;0;35;0;0
271;2;0;22;0,3859649;0,3859649;0,385026723;0,385026723;0,07251;1672;0,3859649;0,3859649;0;0;22;0;0
278;3;5;28;1;1;1;1;0,11621;2856;1;1;28;0;0;0;0
279;3;5;1;1;1;1;1;0,00366;102;1;1;1;0;0;0;0
281;11;10;25;1;1;1;1;0,10333;2550;1;1;25;0;0;0;0
284;5;12;30;1;1;1;1;5,67151;2910;1;1;30;0;0;0;0
290;4;5;22;0,282051295;0,282051295;0,284944952;0,284944952;0,07266;1672;0,282051295;0,282051295;0;0;22;0;0
290;5;2;34;0,43589744;0,43589744;0,44135949;0,44135949;0,11255;2584;0,43589744;0,43589744;0;0;34;0;0
290;2;0;22;0,282051295;0,282051295;0,273695558;0,273695558;0,06979;1672;0,282051295;0,282051295;0;0;22;0;0
;;Ortalama;25,98125;0,561118144;0,578081201;0,562563706;0,58062545;0,7187285;2244,01875;0,561741174;0,578923673;11,9125;0;14,06875;0;
;;Medyan;24;0,5;0,5;0,528556615;0,523215562;0,08919;2217,5;0,5;0,502044976;0;0;3;0;
;;Maksimum;259;1;1;1;1;10,31063;19684;1;1;63;0;259;0;
;;Minimum;1;0,003992016;0,04109589;0,001977218;0,010594266;0,00187;102;0,003992016;0,036178991;0;0;0;0;
;;Standart Sapma;31,6822812;0,335710907;0,34468073;0,355521962;0,357098034;1,822007592;2458,645024;0,337752532;0,345206373;14,46504679;0;33,64261334;0;
;;Çarpýklýk;4,644388135;0,102234522;0,095778918;0,028469791;0,004930463;3,621516974;4,084174255;0,089271484;0,080540568;0,665152675;#SAYI/0!;4,787018518;#SAYI/0!;
;;Basýklýk;26,4529348;-1,404963945;-1,527518138;-1,558478318;-1,582369695;13,66314638;22,24743078;-1,427487477;-1,519245306;-0,836008844;#SAYI/0!;26,46122575;#SAYI/0!;
