second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
83.0;5;11;19;0.5588235259056091;0.5588235259056091;0.5643210411071777;0.5643210411071777;0.062652587890625;1444;0.5588235259056091;0.5588235259056091;0;0;19;0;0
83.0;11;6;6;0.1764705926179886;0.1764705926179886;0.1752336472272873;0.1752336472272873;0.0194549560546875;456;0.1764705926179886;0.1764705926179886;0;0;6;0;0
83.0;6;7;3;0.0882352963089943;0.0882352963089943;0.08541781455278397;0.08541781455278397;0.00948333740234375;228;0.0882352963089943;0.0882352963089943;0;0;3;0;0
83.0;7;0;6;0.1764705926179886;0.1764705926179886;0.1750274896621704;0.1750274896621704;0.01943206787109375;456;0.1764705926179886;0.1764705926179886;0;0;6;0;0
85.0;5;12;30;1.0;1.0;1.0;1.0;2.1303176879882812;2910;1.0;1.0;30;0;0;0;0
87.0;9;7;26;0.8666666746139526;0.8666666746139526;0.8658865094184875;0.8658865094184875;0.08580780029296875;1976;0.8666666746139526;0.8666666746139526;0;0;26;0;0
87.0;7;0;4;0.13333334028720856;0.13333334028720856;0.13411347568035126;0.13411347568035126;0.0132904052734375;304;0.13333334028720856;0.13333334028720856;0;0;4;0;0
88.0;7;0;3;0.5;0.5;0.48762279748916626;0.48762279748916626;0.00946807861328125;228;0.5;0.5;0;0;3;0;0
88.0;5;2;3;0.5;0.5;0.5123772025108337;0.5123772025108337;0.00994873046875;228;0.5;0.5;0;0;3;0;0
89.0;5;2;8;0.2666666805744171;0.2666666805744171;0.2648719847202301;0.2648719847202301;0.026123046875;608;0.2666666805744171;0.2666666805744171;0;0;8;0;0
89.0;2;0;22;0.7333333492279053;0.7333333492279053;0.7351280450820923;0.7351280450820923;0.07250213623046875;1672;0.7333333492279053;0.7333333492279053;0;0;22;0;0
92.0;5;12;30;1.0;1.0;1.0;1.0;4.443695068359375;2910;1.0;1.0;30;0;0;0;0
97.0;4;5;30;1.0;1.0;1.0;1.0;0.12406158447265625;3060;1.0;1.0;30;0;0;0;0
99.0;0;12;30;1.0;1.0;1.0;1.0;2.8902587890625;2910;1.0;1.0;30;0;0;0;0
102.0;4;5;18;1.0;1.0;1.0;1.0;0.074249267578125;1836;1.0;1.0;18;0;0;0;0
103.0;7;0;31;1.0;1.0;1.0;1.0;0.1029815673828125;2356;1.0;1.0;0;0;31;0;0
104.0;7;0;3;1.0;1.0;1.0;1.0;0.00952911376953125;228;1.0;1.0;0;0;3;0;0
105.0;5;12;30;0.447761207818985;0.447761207818985;0.6748023629188538;0.6748023629188538;0.25396728515625;2910;0.5085634589195251;0.5085634589195251;30;0;0;0;0
105.0;2;0;37;0.5522388219833374;0.5522388219833374;0.32519763708114624;0.32519763708114624;0.1223907470703125;2812;0.49143657088279724;0.49143657088279724;0;0;37;0;0
106.0;10;12;30;1.0;1.0;1.0;1.0;7.535087585449219;2910;1.0;1.0;30;0;0;0;0
114.0;4;5;26;1.0;1.0;1.0;1.0;0.107421875;2652;1.0;1.0;26;0;0;0;0
115.0;4;5;14;0.9200000166893005;0.2800000011920929;0.9274829030036926;0.32695472240448;0.0576171875;1428;0.9269932508468628;0.34293949604034424;14;0;0;0;0
115.0;4;3;32;0.9200000166893005;0.6399999856948853;0.9274829030036926;0.6005281805992126;0.10582733154296875;2432;0.9269932508468628;0.5840538144111633;0;0;32;0;0
115.0;3;2;4;0.07999999821186066;0.07999999821186066;0.07251710444688797;0.07251710444688797;0.01277923583984375;304;0.07300672680139542;0.07300672680139542;0;0;4;0;0
118.0;2;12;30;0.5;1.0;0.47694066166877747;1.0;0.744659423828125;2910;0.5;1.0;30;0;0;0;0
118.0;4;12;30;0.5;1.0;0.5230593085289001;1.0;0.8166656494140625;2910;0.5;1.0;30;0;0;0;0
119.0;11;12;30;1.0;1.0;1.0;1.0;1.5396270751953125;2910;1.0;1.0;30;0;0;0;0
121.0;4;5;36;0.3076923191547394;0.3076923191547394;0.3082442283630371;0.3082442283630371;0.11898040771484375;2736;0.3076923191547394;0.3076923191547394;0;0;36;0;0
121.0;5;2;38;0.32478633522987366;0.32478633522987366;0.3245112895965576;0.3245112895965576;0.1252593994140625;2888;0.32478633522987366;0.32478633522987366;0;0;38;0;0
121.0;2;0;43;0.36752137541770935;0.36752137541770935;0.3672444820404053;0.3672444820404053;0.141754150390625;3268;0.36752137541770935;0.36752137541770935;0;0;43;0;0
122.0;3;5;25;0.6805555820465088;0.3472222089767456;0.7063302397727966;0.39955732226371765;0.10329437255859375;2550;0.7144724130630493;0.4165305495262146;25;0;0;0;0
122.0;3;2;24;0.6805555820465088;0.3333333432674408;0.7063302397727966;0.306772917509079;0.07930755615234375;1824;0.7144724130630493;0.2979418635368347;0;0;24;0;0
122.0;2;0;23;0.3194444477558136;0.3194444477558136;0.29366976022720337;0.29366976022720337;0.07592010498046875;1748;0.28552761673927307;0.28552761673927307;0;0;23;0;0
123.0;3;12;30;0.5;1.0;0.11057598143815994;1.0;0.38238525390625;2910;0.5;1.0;30;0;0;0;0
123.0;4;12;30;0.5;1.0;0.8894240260124207;1.0;3.0757369995117188;2910;0.5;1.0;30;0;0;0;0
126.0;9;12;25;1.0;1.0;1.0;1.0;0.108367919921875;2425;1.0;1.0;25;0;0;0;0
127.0;9;12;5;0.1428571492433548;1.0;0.3428841233253479;1.0;0.6900558471679688;485;0.1428571492433548;1.0;5;0;0;0;0
127.0;6;12;30;0.8571428656578064;1.0;0.6571158766746521;1.0;1.32244873046875;2910;0.8571428656578064;1.0;30;0;0;0;0
129.0;8;12;30;0.5;1.0;0.7536454796791077;1.0;0.762603759765625;2910;0.5;1.0;30;0;0;0;0
129.0;7;12;30;0.5;1.0;0.24635452032089233;1.0;0.2492828369140625;2910;0.5;1.0;30;0;0;0;0
130.0;1;12;30;1.0;1.0;1.0;1.0;3.607513427734375;2910;1.0;1.0;30;0;0;0;0
133.0;6;7;20;0.7142857313156128;0.7142857313156128;0.7165367603302002;0.7165367603302002;0.06591796875;1520;0.7142857313156128;0.7142857313156128;0;0;20;0;0
133.0;7;0;8;0.2857142984867096;0.2857142984867096;0.2834632694721222;0.2834632694721222;0.0260772705078125;608;0.2857142984867096;0.2857142984867096;0;0;8;0;0
134.0;9;7;11;0.5789473652839661;0.5789473652839661;0.5803045034408569;0.5803045034408569;0.0360565185546875;836;0.5789473652839661;0.5789473652839661;0;0;11;0;0
134.0;7;0;8;0.42105263471603394;0.42105263471603394;0.4196954667568207;0.4196954667568207;0.0260772705078125;608;0.42105263471603394;0.42105263471603394;0;0;8;0;0
138.0;5;12;30;1.0;1.0;1.0;1.0;3.9438018798828125;2910;1.0;1.0;30;0;0;0;0
142.0;11;6;11;0.12790697813034058;0.12790697813034058;0.15812768042087555;0.15812768042087555;0.035980224609375;836;0.11666201800107956;0.11666201800107956;0;0;11;0;0
142.0;4;12;30;0.3488371968269348;0.3488371968269348;0.3055257499217987;0.3055257499217987;0.06951904296875;2910;0.4060842990875244;0.4060842990875244;30;0;0;0;0
142.0;7;0;45;0.5232558250427246;0.5232558250427246;0.5363465547561646;0.5363465547561646;0.122039794921875;3420;0.4772537052631378;0.4772537052631378;0;0;45;0;0
143.0;7;0;3;0.27272728085517883;0.27272728085517883;0.2667238414287567;0.2667238414287567;0.009490966796875;228;0.27272728085517883;0.27272728085517883;0;0;3;0;0
143.0;6;7;8;0.7272727489471436;0.7272727489471436;0.7332761287689209;0.7332761287689209;0.026092529296875;608;0.7272727489471436;0.7272727489471436;0;0;8;0;0
144.0;4;5;29;0.3186813294887543;0.3186813294887543;0.3137744963169098;0.3137744963169098;0.095794677734375;2204;0.3116515874862671;0.3116515874862671;0;0;29;0;0
144.0;5;2;34;0.37362638115882874;0.37362638115882874;0.36850258708000183;0.36850258708000183;0.1125030517578125;2584;0.36538460850715637;0.36538460850715637;0;0;34;0;0
144.0;2;0;22;0.24175824224948883;0.24175824224948883;0.23770491778850555;0.23770491778850555;0.07257080078125;1672;0.23642534017562866;0.23642534017562866;0;0;22;0;0
144.0;9;6;6;0.06593406945466995;0.06593406945466995;0.08001799136400223;0.08001799136400223;0.0244293212890625;612;0.08653846383094788;0.08653846383094788;6;0;0;0;0
152.0;8;11;2;1.0;1.0;1.0;1.0;0.0077972412109375;204;1.0;1.0;2;0;0;0;0
154.0;2;3;16;1.0;1.0;1.0;1.0;0.06591796875;1632;1.0;1.0;16;0;0;0;0
157.0;10;11;22;1.0;1.0;1.0;1.0;0.090850830078125;2244;1.0;1.0;22;0;0;0;0
160.0;8;11;26;1.0;1.0;1.0;1.0;0.1074371337890625;2652;1.0;1.0;26;0;0;0;0
161.0;4;12;30;1.0;1.0;1.0;1.0;3.1053009033203125;2910;1.0;1.0;30;0;0;0;0
164.0;8;11;29;1.0;1.0;1.0;1.0;0.1198577880859375;2958;1.0;1.0;29;0;0;0;0
171.0;8;11;29;0.6712328791618347;0.39726027846336365;0.7035988569259644;0.45375773310661316;0.1198577880859375;2958;0.7105680704116821;0.46937480568885803;29;0;0;0;0
171.0;8;10;20;0.6712328791618347;0.27397260069847107;0.7035988569259644;0.2498411387205124;0.0659942626953125;1520;0.7105680704116821;0.2411932647228241;0;0;20;0;0
171.0;10;6;14;0.19178082048892975;0.19178082048892975;0.1742822527885437;0.1742822527885437;0.0460357666015625;1064;0.16883529722690582;0.16883529722690582;0;0;14;0;0
171.0;6;7;3;0.04109589010477066;0.04109589010477066;0.03587314486503601;0.03587314486503601;0.0094757080078125;228;0.036178991198539734;0.036178991198539734;0;0;3;0;0
171.0;7;0;7;0.09589041024446487;0.09589041024446487;0.08624573796987534;0.08624573796987534;0.0227813720703125;532;0.08441764861345291;0.08441764861345291;0;0;7;0;0
173.0;8;12;7;1.0;1.0;1.0;1.0;0.03033447265625;679;1.0;1.0;7;0;0;0;0
174.0;8;12;23;0.8082191944122314;0.31506848335266113;0.9491066336631775;0.8161332607269287;0.73114013671875;2231;0.8235781788825989;0.36992207169532776;23;0;0;0;0
174.0;8;11;36;0.8082191944122314;0.4931506812572479;0.9491066336631775;0.13297337293624878;0.1191253662109375;2736;0.8235781788825989;0.4536561071872711;0;0;36;0;0
174.0;11;6;6;0.08219178020954132;0.08219178020954132;0.02173357643187046;0.02173357643187046;0.01947021484375;456;0.07560934871435165;0.07560934871435165;0;0;6;0;0
