second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
260;1;12;30;0,337078661;0,337078661;0,32878086;0,32878086;0,08008;2910;0,393562347;0,393562347;30;0;0;0;1
262;3;12;30;1;1;1;1;5,10956;2910;1;1;30;0;0;0;1
267;2;5;13;1;1;1;1;0,0535;1326;1;1;13;0;0;0;1
270;7;6;30;1;1;1;1;0,12405;3060;1;1;30;0;0;0;1
271;4;3;34;0,55737704;0,55737704;0,557875633;0,557875633;0,11252;2584;0,55737704;0,55737704;0;0;34;0;1
271;2;0;27;0,44262296;0,44262296;0,442124367;0,442124367;0,08917;2052;0,44262296;0,44262296;0;0;27;0;1
272;5;12;30;0,769230783;0,769230783;0,875468791;0,875468791;0,2066;2910;0,809682786;0,809682786;30;0;0;0;1
272;3;2;9;0,230769232;0,230769232;0,124531232;0,124531232;0,02939;684;0,190317199;0,190317199;0;0;9;0;1
273;5;2;9;0,290322572;0,290322572;0,288490295;0,288490295;0,02945;684;0,290322572;0,290322572;0;0;9;0;1
273;2;0;22;0,709677398;0,709677398;0,711509705;0,711509705;0,07263;1672;0,709677398;0,709677398;0;0;22;0;1
275;6;7;30;0,789473712;0,789473712;0,792195141;0,792195141;0,09912;2280;0,789473712;0,789473712;0;0;30;0;1
275;7;0;8;0,210526317;0,210526317;0,207804874;0,207804874;0,026;608;0,210526317;0,210526317;0;0;8;0;1
280;8;1;45;0,569620252;0,569620252;0,442746878;0,442746878;0,08578;4590;0,569620252;0,569620252;45;0;0;0;1
280;3;4;34;0,430379748;0,430379748;0,557253122;0,557253122;0,10797;3468;0,430379748;0,430379748;34;0;0;0;1
281;8;1;203;0,486810565;0,486810565;0,038734064;0,038734064;0,28677;20706;0,486810565;0,486810565;203;0;0;0;1
281;3;4;214;0,513189435;0,513189435;0,961265922;0,961265922;7,11688;21828;0,513189435;0,513189435;214;0;0;0;1
288;9;6;31;1;1;1;1;0,12817;3162;1;1;31;0;0;0;1
295;11;5;30;1;1;1;1;0,12405;3060;1;1;30;0;0;0;1
296;6;11;12;1;1;1;1;0,04562;1224;1;1;12;0;0;0;1
;;Ortalama;25,9205298;0,623864892;0,650179205;0,625992149;0,649308368;0,918307616;2307,655629;0,624483647;0,650463413;14,51655629;0;11,40397351;0;
;;Medyan;21;0,576271176;0,662921369;0,688887894;0,754294455;0,08008;1746;0,578947365;0,622408688;5;0;0;0;
;;Maksimum;214;1;1;1;1;24,45729;21828;1;1;214;0;160;0;
;;Minimum;2;0,037037037;0,037037037;0,00142621;0,00142621;0,00616;152;0,034396924;0,034396924;0;0;0;0;
;;Standart Sapma;32,3852895;0,346756441;0,343910926;0,377579442;0,372604949;2,564903246;2921,494581;0,348543742;0,346161504;26,17348641;0;26,40181277;0;
;;Çarpýklýk;4,118428553;-0,157150334;-0,272621703;-0,342482856;-0,443536834;6,035516161;4,580244309;-0,179819921;-0,296145497;5,498662882;#SAYI/0!;4,492440334;#SAYI/0!;
;;Basýklýk;18,3340907;-1,519552094;-1,495303259;-1,501271568;-1,404578106;48,53894111;24,91279879;-1,505920063;-1,474922219;39,11142972;#SAYI/0!;22,10456909;#SAYI/0!;
