second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
127;10;4;1;0,25;0,016666668;0,289397746;0,013586063;0,00284;76;0,305442721;0,015434606;0;0;1;0;0
127;4;1;23;0,383333325;0,383333325;0,363281101;0,363281101;0,07589;1748;0,354995936;0,354995936;0;0;23;0;0
127;1;0;22;0,366666675;0,366666675;0,347321123;0,347321123;0,07256;1672;0,339561343;0,339561343;0;0;22;0;0
127;10;9;14;0,25;0,233333334;0,289397746;0,275811702;0,05762;1428;0,305442721;0,290008128;14;0;0;0;0
128;6;10;29;1;1;1;1;0,11987;2958;1;1;29;0;0;0;0
129;6;11;30;0,5;1;0,329350561;1;0,6452;2910;0,5;1;30;0;0;0;0
129;8;11;30;0,5;1;0,670649469;1;1,31381;2910;0,5;1;30;0;0;0;0
131;9;8;27;1;1;1;1;0,1116;2754;1;1;27;0;0;0;0
133;9;10;26;0,356164396;0,356164396;0,356880158;0,356880158;0,08588;1976;0,356164396;0,356164396;0;0;26;0;0
133;10;4;2;0,02739726;0,02739726;0,025618263;0,025618263;0,00616;152;0,02739726;0,02739726;0;0;2;0;0
133;4;1;23;0,315068483;0,315068483;0,315789461;0,315789461;0,07599;1748;0,315068483;0,315068483;0;0;23;0;0
133;1;0;22;0,301369876;0,301369876;0,301712126;0,301712126;0,0726;1672;0,301369876;0,301369876;0;0;22;0;0
134;6;10;12;0,428571433;0,428571433;0,427966088;0,427966088;0,04932;1224;0,428571433;0,428571433;12;0;0;0;0
134;8;9;16;0,571428597;0,571428597;0,572033882;0,572033882;0,06592;1632;0,571428597;0,571428597;16;0;0;0;0
144;6;10;16;1;1;1;1;0,06592;1632;1;1;16;0;0;0;0
147;6;10;3;1;1;1;1;0,01196;306;1;1;3;0;0;0;0
148;6;5;11;1;1;1;1;0,03606;836;1;1;0;0;11;0;0
150;6;10;21;0,308823526;0,308823526;0,309385866;0,309385866;0,06926;1596;0,308823526;0,308823526;0;0;21;0;0
150;10;4;2;0,029411765;0,029411765;0,027537318;0,027537318;0,00616;152;0,029411765;0,029411765;0;0;2;0;0
150;4;1;23;0,338235289;0,338235289;0,338899881;0,338899881;0,07587;1748;0,338235289;0,338235289;0;0;23;0;0
150;1;0;22;0,323529422;0,323529422;0,324176937;0,324176937;0,07257;1672;0,323529422;0,323529422;0;0;22;0;0
