second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
60.0;1;11;17;1.0;1.0;1.0;1.0;0.07367324829101562;1649;1.0;1.0;17;0;0;0;0
61.0;1;11;13;1.0;0.38235294818878174;1.0;0.6946120858192444;0.15761947631835938;1261;1.0;0.4413720667362213;13;0;0;0;0
61.0;1;0;21;1.0;0.6176470518112183;1.0;0.3053879141807556;0.06929779052734375;1596;1.0;0.5586279034614563;0;0;21;0;0
62.0;2;0;13;1.0;1.0;1.0;1.0;0.042682647705078125;988;1.0;1.0;0;0;13;0;0
65.0;4;1;32;1.0;0.5925925970077515;1.0;0.5258506536483765;0.10576629638671875;2432;1.0;0.5326325297355652;0;0;32;0;0
65.0;4;11;22;1.0;0.40740740299224854;1.0;0.4741493761539459;0.095367431640625;2134;1.0;0.4673675000667572;22;0;0;0;0
66.0;4;11;8;0.190476194024086;0.738095223903656;0.32692888379096985;0.8212178349494934;0.065948486328125;776;0.20192557573318481;0.7824616432189941;8;0;0;0;0
66.0;1;0;11;0.261904776096344;0.261904776096344;0.1787821501493454;0.1787821501493454;0.03606414794921875;836;0.21753838658332825;0.21753838658332825;0;0;11;0;0
66.0;10;11;23;0.5476190447807312;0.738095223903656;0.49428895115852356;0.8212178349494934;0.09970855712890625;2231;0.5805360674858093;0.7824616432189941;23;0;0;0;0
67.0;10;11;7;0.09589041024446487;0.09589041024446487;0.3991609811782837;0.3991609811782837;0.14446258544921875;679;0.11922739446163177;0.11922739446163177;7;0;0;0;0
67.0;9;8;8;0.10958904027938843;0.10958904027938843;0.07196913659572601;0.07196913659572601;0.0260467529296875;608;0.10676031559705734;0.10676031559705734;0;0;8;0;0
67.0;8;4;9;0.12328767031431198;0.12328767031431198;0.08132892102003098;0.08132892102003098;0.0294342041015625;684;0.12010535597801208;0.12010535597801208;0;0;9;0;0
67.0;4;1;34;0.465753436088562;0.465753436088562;0.3111284375190735;0.3111284375190735;0.11260223388671875;2584;0.45373135805130005;0.45373135805130005;0;0;34;0;0
67.0;1;0;15;0.2054794579744339;0.2054794579744339;0.13641250133514404;0.13641250133514404;0.04936981201171875;1140;0.20017559826374054;0.20017559826374054;0;0;15;0;0
68.0;8;11;30;1.0;1.0;1.0;1.0;0.8481369018554688;2910;1.0;1.0;30;0;0;0;0
69.0;8;4;11;0.09482758492231369;0.09482758492231369;0.1164594367146492;0.1164594367146492;0.0360870361328125;836;0.08850307017564774;0.08850307017564774;0;0;11;0;0
69.0;9;11;30;0.2586206793785095;0.2586206793785095;0.20908531546592712;0.20908531546592712;0.064788818359375;2910;0.3080669045448303;0.3080669045448303;30;0;0;0;0
69.0;4;1;59;0.5086206793785095;0.5086206793785095;0.5045672655105591;0.5045672655105591;0.15634918212890625;4484;0.4746982753276825;0.4746982753276825;0;0;59;0;0
69.0;1;0;16;0.13793103396892548;0.13793103396892548;0.169887974858284;0.169887974858284;0.052642822265625;1216;0.12873174250125885;0.12873174250125885;0;0;16;0;0
71.0;9;10;10;0.16949152946472168;0.16949152946472168;0.16863346099853516;0.16863346099853516;0.03270721435546875;760;0.16949152946472168;0.16949152946472168;0;0;10;0;0
71.0;10;5;7;0.11864406615495682;0.11864406615495682;0.11733931303024292;0.11733931303024292;0.02275848388671875;532;0.11864406615495682;0.11864406615495682;0;0;7;0;0
71.0;5;2;11;0.18644067645072937;0.18644067645072937;0.18574462831020355;0.18574462831020355;0.0360260009765625;836;0.18644067645072937;0.18644067645072937;0;0;11;0;0
71.0;2;0;31;0.5254237055778503;0.5254237055778503;0.5282825827598572;0.5282825827598572;0.1024627685546875;2356;0.5254237055778503;0.5254237055778503;0;0;31;0;0
76.0;6;11;30;1.0;1.0;1.0;1.0;0.6907577514648438;2910;1.0;1.0;30;0;0;0;0
77.0;4;1;39;0.8125;0.8125;0.814319372177124;0.814319372177124;0.129119873046875;2964;0.8125;0.8125;0;0;39;0;0
77.0;10;5;9;0.1875;0.1875;0.1856805980205536;0.1856805980205536;0.02944183349609375;684;0.1875;0.1875;0;0;9;0;0
78.0;9;11;30;0.5;1.0;0.010096991434693336;1.0;0.1273956298828125;2910;0.5;1.0;30;0;0;0;0
78.0;7;11;30;0.5;1.0;0.9899030327796936;1.0;12.489791870117188;2910;0.5;1.0;30;0;0;0;0
90.0;9;11;30;1.0;1.0;1.0;1.0;6.4120330810546875;2910;1.0;1.0;30;0;0;0;0
97.0;1;11;30;1.0;1.0;1.0;1.0;1.2147903442382812;2910;1.0;1.0;30;0;0;0;0
98.0;2;11;30;0.5;1.0;0.2236684113740921;1.0;0.2614288330078125;2910;0.5;1.0;30;0;0;0;0
98.0;10;11;30;0.5;1.0;0.7763316035270691;1.0;0.9073944091796875;2910;0.5;1.0;30;0;0;0;0
99.0;0;11;30;1.0;1.0;1.0;1.0;1.3898239135742188;2910;1.0;1.0;30;0;0;0;0
101.0;3;2;16;0.21621622145175934;0.5675675868988037;0.215759739279747;0.5671068429946899;0.05272674560546875;1216;0.21621622145175934;0.5675675868988037;0;0;16;0;0
101.0;2;0;32;0.4324324429035187;0.4324324429035187;0.43289312720298767;0.43289312720298767;0.1057891845703125;2432;0.4324324429035187;0.4324324429035187;0;0;32;0;0
101.0;5;2;26;0.3513513505458832;0.5675675868988037;0.3513471186161041;0.5671068429946899;0.0858612060546875;1976;0.3513513505458832;0.5675675868988037;0;0;26;0;0
102.0;2;0;30;1.0;1.0;1.0;1.0;0.09909820556640625;2280;1.0;1.0;0;0;30;0;0
103.0;4;1;39;0.6610169410705566;0.6610169410705566;0.6615926623344421;0.6615926623344421;0.12899017333984375;2964;0.6610169410705566;0.6610169410705566;0;0;39;0;0
103.0;1;0;20;0.33898305892944336;0.33898305892944336;0.33840736746788025;0.33840736746788025;0.06597900390625;1520;0.33898305892944336;0.33898305892944336;0;0;20;0;0
104.0;2;0;4;1.0;1.0;1.0;1.0;0.0132904052734375;304;1.0;1.0;0;0;4;0;0
105.0;2;0;30;0.7692307829856873;1.0;0.7710127830505371;1.0;0.099029541015625;2280;0.7692307829856873;1.0;0;0;30;0;0
105.0;1;0;9;0.23076923191547394;1.0;0.22898723185062408;1.0;0.02941131591796875;684;0.23076923191547394;1.0;0;0;9;0;0
107.0;9;8;15;1.0;1.0;1.0;1.0;0.06180572509765625;1530;1.0;1.0;15;0;0;0;0
109.0;8;11;30;1.0;1.0;1.0;1.0;2.6286773681640625;2910;1.0;1.0;30;0;0;0;0
111.0;10;6;11;1.0;1.0;1.0;1.0;0.04521942138671875;1122;1.0;1.0;11;0;0;0;0
113.0;9;11;30;1.0;1.0;1.0;1.0;1.5244369506835938;2910;1.0;1.0;30;0;0;0;0
114.0;3;11;30;1.0;0.9375;1.0;0.9471327066421509;0.1484375;2910;1.0;0.9344894289970398;30;0;0;0;0
114.0;3;5;2;1.0;0.0625;1.0;0.05286729708313942;0.0082855224609375;204;1.0;0.06551060080528259;2;0;0;0;0
115.0;3;5;4;1.0;1.0;1.0;1.0;0.01612091064453125;408;1.0;1.0;4;0;0;0;0
126.0;8;4;15;0.375;0.375;0.36630409955978394;0.36630409955978394;0.0493316650390625;1140;0.36259540915489197;0.36259540915489197;0;0;15;0;0
126.0;2;5;4;0.10000000149011612;0.10000000149011612;0.11958985030651093;0.11958985030651093;0.01610565185546875;408;0.12977099418640137;0.12977099418640137;4;0;0;0;0
126.0;1;0;21;0.5249999761581421;0.5249999761581421;0.514106035232544;0.514106035232544;0.06923675537109375;1596;0.5076335668563843;0.5076335668563843;0;0;21;0;0
127.0;4;1;2;1.0;1.0;1.0;1.0;0.006195068359375;152;1.0;1.0;0;0;2;0;0
129.0;4;10;8;1.0;1.0;1.0;1.0;0.033203125;816;1.0;1.0;8;0;0;0;0
130.0;4;10;20;0.3174603283405304;0.3174603283405304;0.3676910400390625;0.3676910400390625;0.08251953125;2040;0.3843255341053009;0.3843255341053009;20;0;0;0;0
130.0;5;2;12;0.190476194024086;0.190476194024086;0.17521077394485474;0.17521077394485474;0.0393218994140625;912;0.1718161255121231;0.1718161255121231;0;0;12;0;0
130.0;2;0;31;0.4920634925365448;0.4920634925365448;0.45709818601608276;0.45709818601608276;0.1025848388671875;2356;0.4438583254814148;0.4438583254814148;0;0;31;0;0
131.0;4;11;30;1.0;1.0;1.0;1.0;0.940155029296875;2910;1.0;1.0;30;0;0;0;0
132.0;5;11;30;1.0;1.0;1.0;1.0;2.952301025390625;2910;1.0;1.0;30;0;0;0;0
135.0;6;11;30;1.0;1.0;1.0;1.0;1.741668701171875;2910;1.0;1.0;30;0;0;0;0
136.0;7;5;6;0.125;0.125;0.12316460907459259;0.12316460907459259;0.0194549560546875;456;0.125;0.125;0;0;6;0;0
136.0;5;2;11;0.2291666716337204;0.2291666716337204;0.22787867486476898;0.22787867486476898;0.0359954833984375;836;0.2291666716337204;0.2291666716337204;0;0;11;0;0
136.0;2;0;31;0.6458333134651184;0.6458333134651184;0.6489567160606384;0.6489567160606384;0.102508544921875;2356;0.6458333134651184;0.6458333134651184;0;0;31;0;0
137.0;6;5;23;0.35384616255760193;0.35384616255760193;0.35406291484832764;0.35406291484832764;0.075927734375;1748;0.35384616255760193;0.35384616255760193;0;0;23;0;0
137.0;5;2;11;0.16923077404499054;0.16923077404499054;0.16806602478027344;0.16806602478027344;0.036041259765625;836;0.16923077404499054;0.16923077404499054;0;0;11;0;0
137.0;2;0;31;0.4769230782985687;0.4769230782985687;0.4778710603713989;0.4778710603713989;0.10247802734375;2356;0.4769230782985687;0.4769230782985687;0;0;31;0;0
138.0;10;5;28;0.39436620473861694;0.39436620473861694;0.3948874771595001;0.3948874771595001;0.0926361083984375;2128;0.39436620473861694;0.39436620473861694;0;0;28;0;0
138.0;5;2;12;0.1690140813589096;0.1690140813589096;0.16781578958034515;0.16781578958034515;0.03936767578125;912;0.1690140813589096;0.1690140813589096;0;0;12;0;0
138.0;2;0;31;0.43661972880363464;0.43661972880363464;0.4372967481613159;0.4372967481613159;0.1025848388671875;2356;0.43661972880363464;0.43661972880363464;0;0;31;0;0
142.0;7;11;30;1.0;1.0;1.0;1.0;16.5433349609375;2910;1.0;1.0;30;0;0;0;0
158.0;5;7;7;1.0;1.0;1.0;1.0;0.028564453125;714;1.0;1.0;7;0;0;0;0
163.0;1;4;15;0.3333333432674408;0.3333333432674408;0.014543167315423489;0.014543167315423489;0.0617523193359375;1530;0.3445945978164673;0.3445945978164673;15;0;0;0;0
163.0;10;11;30;0.6666666865348816;0.6666666865348816;0.9854568243026733;0.9854568243026733;4.18438720703125;2910;0.6554054021835327;0.6554054021835327;30;0;0;0;0
